Fecha,Turbidez,Temperatura,Salinidad,Oxigeno,Clorofila
2018-01-02,3.985422611,12.2162437438964,44.00131989,7.493206024,4.261530876
2018-01-09,3.144521713,12.0358695983886,43.62187576,7.406545639,2.991516113
2018-01-17,9.126980782,11.5248641967773,43.56080246,7.571323395,2.734910488
2018-01-24,9.462984085,12.5732803344726,43.3319664,7.714879513,2.754574299
2018-01-31,18.20347977,12.3555574417114,43.21777725,7.67443037,3.921688557
2018-02-12,3.689566851,10.8025770187377,42.66981125,8.279370308,5.480127811
2018-02-20,3.510411024,12.962960243225,42.60943985,8.387276649,4.119351387
2018-02-27,2.643050671,12.9082584381103,42.52881622,8.037810326,4.911417007
2018-03-07,3.240403891,13.5170421600341,42.33413315,7.650508881,3.462308168
2018-03-13,2.700925589,15.1879072189331,42.58723068,7.317130089,2.975655794
2018-03-26,4.406817436,13.1940507888793,42.64354706,7.389643669,2.05454421
2018-04-05,2.854054451,16.7160625457763,42.90063095,7.174780369,1.354631186
2018-04-17,2.379300833,17.3126506805419,42.9946785,6.964915752,1.023299932
2018-04-27,2.596731186,18.4957427978515,43.1661644,6.62727356,1.41216445
2018-05-02,3.829606056,18.5576648712158,43.12794113,6.765146732,1.218906283
2018-05-11,2.025875092,21.5905990600585,43.48555756,6.408782005,1.689501286
2018-05-16,8.927702904,21.5455837249755,43.53720474,6.77270174,1.599080801
2018-05-22,1.647592902,22.8194103240966,43.63739014,6.469855309,0.858244836
2018-05-30,1.695501685,23.7843189239501,43.75325012,6.120737553,0.769037962
2018-06-08,12.86338615,23.9731349945068,44.00125885,5.89142561,0.695313215
2018-06-12,1.303139806,24.8378887176513,44.04380035,6.332353115,0.941618919
2018-06-20,3.155929089,26.3501777648925,44.21405029,6.271915436,0.886317551
2018-06-26,1.117081285,27.5375175476074,44.37582397,6.425238609,1.476103902
2018-07-04,2.542301416,27.7645225524902,44.44381714,6.092236042,1.925941467
2018-07-10,1.921023369,27.9269504547119,44.79674149,6.113693714,1.345804214
2018-07-19,1.001541972,28.1119956970214,44.74403,6.170199394,1.105209351
2018-07-24,0.973041296,28.9096279144287,45.17001343,6.349825382,1.056477308
2018-08-03,2.244586945,29.9629821777343,45.39710617,5.987717628,1.305310965
2018-08-09,1.850971699,30.4786224365234,45.55471802,5.833763599,0.782086074
2018-08-14,4.692698956,30.1627731323242,45.7091713,5.769882202,0.782010138
2018-08-23,6.486022949,28.9902057647705,45.86023712,6.247811317,0.931010306
2018-08-29,1.389561296,28.9088191986083,45.99994278,5.513906956,0.738594294
2018-09-04,1.318978429,28.6625308990478,46.04533768,5.659107208,0.916823804
2018-09-13,1.465226531,26.5452423095703,46.08140945,4.840758801,1.076204419
2018-09-20,1.608916521,26.9108142852783,45.8888092,5.942854881,1.145488977
2018-10-03,6.158875942,24.8247470855712,45.96217346,5.968473911,0.556877553
2018-10-10,7.553248405,22.6074180603027,45.71091843,4.980607986,0.602992654
2018-10-17,1.589999557,22.0557079315185,45.69739532,5.680863857,0.598123133
2018-10-31,1.648360252,17.4352970123291,45.00910187,6.428171158,0.911229551
2018-11-07,4.47543335,16.1460285186767,45.36663818,7.278636932,0.823750377
2018-11-21,2.636471272,16.4025917053222,44.24093246,6.804739475,1.323104024
2018-11-28,7.103271961,15.2747726440429,44.34026718,7.464522362,1.542570591
2018-12-04,3.111679554,14.6544256210327,44.28862381,7.733640671,1.024159074
2018-12-11,1.177142143,14.6758623123168,44.17814255,7.662246704,1.028503299
2018-12-19,2.156737566,13.3989095687866,44.03243637,7.615320683,0.737839043
2018-12-26,1.781411648,13.2455501556396,43.63043976,7.660845757,0.563747287
2019-01-03,1.806193948,12.6185827255249,43.85154724,7.710100174,0.70317322
2019-01-09,1.693013668,12.0707969665527,43.7184906,7.898602962,0.418316811
2019-01-17,0.774733186,11.4052267074584,43.42340851,7.803473949,0.299313307
2019-01-25,1.659134626,11.1834068298339,43.47989273,7.698217392,0.296705902
2019-02-06,3.520825786,11.1156971813195,43.65904166,7.812150592,0.377354934
2019-02-12,2.301968584,12.4394972969314,43.67294877,7.837488062,0.571359215
2019-02-20,1.053059253,13.3485932282128,43.44592282,7.631577808,0.22924841
2019-02-26,1.176037119,14.1477213058503,43.54415639,7.661122343,0.197054069
2019-03-05,1.079728141,15.7519904993016,43.39079932,7.547714703,0.289401488
2019-03-12,0.854829657,16.6217601702393,43.58705902,7.474261947,0.305703233
2019-03-28,2.709248852,15.6892432118228,43.45718209,7.30408895,0.326287283
2019-04-15,9.122205621,17.8540318056994,43.4901444,7.469948737,0.284871701
2019-04-24,14.78893087,16.5403308386453,42.41276229,7.118244476,1.244693821
2019-04-30,2.112838938,19.3037799136613,42.27126679,8.390298615,0.820533276
2019-05-08,1.517725981,21.1633413483372,42.69505084,7.177500312,0.808855129
2019-05-15,1.876475054,23.1125804560256,42.83869749,6.981424907,1.201655014
2019-05-21,1.825674419,22.8197525553556,42.9356099,6.353874247,2.043958549
2019-05-29,2.119776925,23.3108174316904,42.80104761,6.644132853,2.500135784
2019-06-04,1.564917249,24.3448090649958,43.23216497,7.141428336,2.769602478
2019-06-18,1.640200534,24.2382231966051,43.67737433,6.494239127,1.962306144
2019-06-25,1.500932073,26.4882316400184,43.82944627,6.546045146,2.182288692
2019-07-04,1.422313728,28.1842390851662,43.93297502,6.334256598,2.129046647
2019-07-10,1.788248222,27.8999286900696,44.3495759,5.824027381,1.041955586
2019-07-19,1.259240399,29.012377038929,43.9722847,6.268521014,1.414642981
2019-07-26,2.169149819,28.4642976828208,44.41807357,5.907983365,1.394837922
2019-07-30,1.753516557,28.5889539858567,44.76616134,6.073748658,1.42735751
2019-08-06,1.884177578,28.9554737155931,44.84562128,6.159413093,1.512082714
2019-08-14,3.809570404,28.864606252399,45.21602216,5.400469601,2.950232522
2019-08-22,4.310720089,28.8653084883425,45.12767308,5.232376012,3.498550902
2019-08-29,4.929797165,27.6900944120631,45.5013006,5.03498315,3.453070126
2019-09-04,3.334727081,28.3282892099049,45.58497092,5.321382563,3.240554139
2019-09-10,3.558223484,26.7417240514749,45.74176159,5.5775355,4.491567349
2019-09-17,8.843447182,24.2839815305399,38.95661975,6.674041438,10.07775469
2019-09-18,8.915041656,24.0243319693632,39.32951029,7.085147051,14.24068485
2019-09-19,8.036223651,24.5129656873293,39.29558411,8.566555601,15.93563847
2019-09-26,17.3740743,25.1078678466718,39.19842818,3.940533069,2.595572408
2019-09-27,3.107006312,25.8846692931524,39.44666654,4.3627644,3.328730933
2019-09-28,3.930652239,25.5607292645267,39.34704909,4.835217113,2.966957195
2019-10-03,4.841804939,25.040326873439,39.48234519,4.407813403,4.542481656
2019-10-14,5.758259533,24.5506340778558,39.76685701,6.29707072,5.808754694
2019-10-15,7.457083771,23.575783506874,39.79308448,5.775741048,5.540553644
2019-10-16,6.217285877,22.8834024465514,39.88702318,5.891367837,6.597574489
2019-10-25,6.392517029,19.7302412908282,40.00457749,6.367011084,13.8236539
2019-10-30,5.867359759,20.1711971591809,39.97992742,8.408562128,17.70267499
2019-11-04,5.972941135,20.240375632048,40.12024079,7.229595811,18.20649411
2019-11-07,6.306765874,18.7879854418534,40.00370586,6.836617395,17.49936504
2019-11-14,10.68024391,15.4384608334903,40.18777344,6.05965245,10.29809221
2019-11-20,7.983603943,13.7365539393879,40.40400731,6.890154651,6.825728871
2019-11-21,5.908284911,13.5758102724515,40.38173864,6.887274377,8.822076284
2019-11-26,5.00877593,13.882820971304,40.24422293,7.444506691,5.735632555
2019-11-27,4.816059157,13.6859235895059,40.64494664,7.719160165,9.425967175
2019-12-02,4.003080486,14.4265766957996,40.44172295,7.746549966,6.960464991
2019-12-05,12.4349445,13.4235790145388,39.19871625,6.903545747,7.720342561
2019-12-07,9.577964284,13.8324224085378,39.25190356,7.746370249,8.716636491
2019-12-11,5.606935907,13.5890469204968,39.35752227,8.595099023,7.388746467
2019-12-16,5.288174184,13.3490855693817,39.29615436,8.191503815,4.384710685
2019-12-26,5.01554994,13.8218412935103,39.2885254,7.756984457,5.099602081
2020-01-03,3.127096445,13.1038565534978,39.46303299,7.411122458,2.733193418
2020-01-08,2.234928625,12.6457806911048,39.32475811,7.320043208,2.061826074
2020-01-08,2.234928625,12.6457806911048,39.32475811,7.320043208,2.061826074
2020-01-17,1.885475392,11.8542832713365,39.44809092,7.288928121,1.487522109
2020-01-23,10.06431501,11.6576653996141,38.45704387,7.727870145,7.586754675
2020-01-29,4.351572216,12.3584337880335,38.43422643,8.702977981,6.769419207
2020-02-04,2.940866149,13.8999649244944,38.55881617,8.114357677,1.977566006
2020-02-11,3.480525052,14.5213679214732,38.60038837,6.700885552,2.357116878
2020-02-20,2.115689539,15.4613260927221,38.67531747,7.09481145,3.340357656
2020-02-25,2.761771864,15.60028223777,38.69999996,7.459377523,3.967820123
2020-03-05,4.800551165,16.467933594662,38.85154346,8.082498441,10.5025248
2020-03-11,4.786463215,16.3821260257012,39.07760946,8.289936148,6.498998728
2020-03-11,4.786463215,16.3821260257012,39.07760946,8.289936148,6.498998728
2020-03-11,4.786463215,16.3821260257012,39.07760946,8.289936148,6.498998728
2020-03-17,5.66193347,17.1103959697245,39.06705421,7.555942349,4.667111962
2020-04-01,6.525836053,15.9860576432247,37.87343392,7.558048776,4.120199033
2020-04-07,2.970888275,17.6245501213128,37.94974934,7.596566268,3.924121206
2020-04-14,3.812686606,18.3328030716007,38.00517825,6.740770764,3.625557932
2020-04-21,4.281497846,18.9823660085484,37.75330332,6.94733733,2.426950991
2020-04-28,4.342803851,20.0050232101908,38.07173284,7.212042106,2.333870299
2020-05-05,2.522293605,22.5357270356554,38.19323329,6.706874926,1.218783033
2020-05-12,2.368823728,22.5648573527131,38.40283364,6.445455236,1.009507372
2020-05-13,2.400932283,22.4504171755412,38.35946968,6.62714477,1.380377156
2020-05-18,3.06758887,22.3781391968603,38.56589335,6.090385128,0.706250966
2020-05-20,1.780051448,23.2092037587475,38.5542363,7.250161092,2.761183912
2020-05-25,3.178680623,25.0204401587031,39.26213948,5.880028517,0.713090789
2020-06-01,2.489464292,24.075899586929,39.03869061,6.832457199,2.321054312
2020-06-02,1.46723762,24.3677275839634,39.06993809,6.024239545,0.270219544
2020-06-11,2.082853726,24.7355679485528,38.91928051,4.348400766,0.223378515
2020-06-15,1.827236703,24.8799494283905,39.89799361,4.799585478,1.470643989
2020-06-23,2.292297002,26.747639668733,39.60857648,6.10275614,0.710559837
2020-06-26,2.263369537,26.7868940512011,39.94524354,6.720833276,1.011468164
2020-07-02,1.439279459,28.3686866146491,39.92696559,6.789352816,1.062918256
2020-07-07,1.121556624,28.8510890984205,40.10033224,6.815479229,1.096214086
2020-07-17,1.162821206,27.9241570224079,40.41877556,6.077314321,0.741760361
2020-07-23,2.959619141,28.1933794878397,40.30299592,5.602724997,2.17122401
2020-07-23,2.959619141,28.1933794878397,40.30299592,5.602724997,2.17122401
2020-07-28,1.54796436,29.1030628960762,40.6037896,6.02567842,2.11497481
2020-08-04,1.005052271,30.125965585563,41.04854234,5.697938554,1.44841487
2020-08-13,0.880014439,29.3507680671548,41.5152121,5.421895541,0.940965342
2020-08-19,0.634185637,28.9282632982855,41.73430721,5.46565826,1.06636367
2020-08-26,0.786126291,29.891137318575,41.90136997,5.743635667,1.042659136
2020-09-03,1.330044392,27.6557461608523,42.02708963,5.661342569,1.78599971
2020-09-10,0.687419162,26.2252973476911,42.340238,5.916321273,0.878458644
2020-09-16,1.320023481,26.8384715850463,42.37065671,6.480778083,1.454726581
2020-09-24,0.597439263,26.035947440063,42.60419074,6.302784705,0.919075256
2020-09-30,0.84869369,23.4982951235826,42.65225917,6.581339057,1.233120519
2020-10-08,0.591870356,21.930674565688,42.59103634,6.940179038,0.851953194
2020-10-14,0.867193977,21.0655284797538,42.6529278,6.336414383,0.892672781
2020-10-22,1.126390188,20.6265122153927,42.4468894,7.245813288,1.946811559
2020-10-29,0.917479268,18.923154670674,42.89771856,7.300307315,1.132589981
2020-11-04,1.183206032,19.3174976381907,42.80840932,7.428689704,2.604817453
2020-11-12,0.908752925,19.1445684974986,42.73723853,7.14068149,1.535318341
2020-11-18,1.874890932,19.6572665674398,42.76840374,7.313245498,1.487098445
2020-11-25,0.899233145,17.4778818916926,42.15657059,7.912221369,1.708712435
2020-12-03,0.717662333,15.8442248381852,42.14377388,7.357003372,0.898486816
2020-12-10,1.121804309,12.3304093745778,42.61300873,7.572569272,1.591667312
2020-12-15,0.96127324,13.3082034483353,42.60209326,7.962850873,1.489790639
2020-12-21,0.754476004,13.4187321453068,42.2644318,8.412406484,1.101807833
2020-12-29,1.332847802,11.7382229272523,42.17871895,8.038398673,1.053606878
2021-01-05,0.947947061,9.7508044568687,42.2275796,7.303559543,0.599790417
2021-01-13,1.701637941,9.4612464576048,42.02796213,8.075559313,1.271584608
2021-01-20,0.81739233,10.3483377170834,41.58105006,8.337703794,1.501343385
2021-01-27,1.140040842,12.3327089954948,41.68256618,8.243854348,2.470636667
2021-02-03,1.272827764,13.533531123911,41.47201636,8.508794846,2.902302228
2021-02-12,1.062919822,14.2048115019475,41.4818464,7.636570876,1.248878929
2021-02-17,0.921207971,14.6084447023112,41.57593269,7.788251423,0.578841507
2021-02-24,1.859337735,14.9417343080644,41.44044383,7.450993359,0.524269935
2021-03-05,1.024605467,14.8068420767045,41.58852051,7.2710734,0.582942026
2021-03-10,0.891944582,15.0076671419763,41.07530309,7.241152974,0.929857087
2021-03-15,1.243674659,16.5910601898618,41.19454944,8.552735672,0.566182765
2021-03-24,0.726451273,15.3861166043347,40.78563452,8.058588178,0.688669058
2021-04-06,0.555633021,18.0939510031386,41.03908944,7.817496814,0.558777269
2021-04-13,0.916982688,17.6694380637738,41.14910725,7.425790836,0.566579698
2021-04-20,0.633701703,17.9106612362153,40.99544724,7.919875265,0.720981485
2021-04-27,0.997688237,18.3024588374633,40.74887496,6.959079505,0.600161513
2021-05-06,0.572438698,20.8634269270339,41.07183386,7.368075995,0.62756812
2021-05-13,0.592562097,21.9872712648285,41.17134477,6.847936351,0.741771987
2021-05-20,0.628870471,23.4451388021962,41.5005067,6.406586085,0.575660628
2021-05-25,0.725653278,22.8258791858715,41.21650159,6.156888741,0.68108484
2021-06-02,0.613725287,23.2373766816607,40.94140984,7.146163622,0.909774621
2021-06-08,0.701654771,24.9685849210704,41.17951392,6.51230795,0.754495659
2021-06-14,1.280103092,25.5428799560196,41.25226581,5.913619109,0.589605999
2021-06-22,0.671129991,25.8659995792878,41.32636128,6.10007914,0.498759241
2021-07-01,0.782508099,27.2574262705697,41.66703815,6.355279638,0.765588673
2021-07-06,0.606080336,28.8257226523704,41.99122465,5.988046436,0.596382258
2021-07-14,0.787133804,28.1198899565422,42.39932117,5.312054927,0.794184627
2021-07-20,0.859990945,28.5649617765448,42.22693095,4.87595605,1.075584529
2021-07-27,1.184732452,28.9495537329522,42.40460784,4.373108181,1.581151186
2021-08-03,1.888343819,28.6461556569169,42.66232556,4.70142086,3.250920763
2021-08-09,2.813025821,28.9224666437676,42.27339793,4.619541095,3.107740687
2021-08-13,2.245764028,28.5937496244918,42.9008874,4.778796693,3.906182176
2021-08-16,2.042020515,29.8058709617132,42.95419796,4.459514878,3.129479267
2021-08-19,2.637526871,29.5342355832223,43.28448728,3.945326241,3.420530852
2021-08-24,2.739676523,28.5999521951667,43.22606915,4.233835393,4.934322034
2021-08-26,2.556232416,28.3430601708485,43.42125188,5.477773762,5.933750555
2021-08-30,2.065279281,29.1490573060578,43.33415607,5.484135292,3.416456997
2021-09-02,2.682678078,27.9474129062011,43.38533902,4.626459626,3.445386877
2021-09-13,1.96105514,28.007949017813,43.66833806,4.725244965,4.006738943
2021-09-20,1.82769626,26.5993105295818,43.75497745,5.582378983,7.072994853
2021-09-27,3.0015997,25.0847826429216,43.67721267,4.525448613,4.988373346
2021-09-30,2.317896289,25.3948716779397,43.71809284,5.785556699,6.671131772
2021-10-07,1.596570791,23.5546617869269,43.77791152,5.813478122,5.207724367
2021-10-11,2.349555356,23.4230487136143,43.64230748,5.811869598,4.044868394
2021-10-18,1.605864252,22.7758995968232,43.7674294,5.334748871,1.848090736
2021-10-28,1.694643406,20.6223473797139,43.42816938,6.126256934,2.348362481
2021-11-04,1.538033886,19.6350823725338,43.43422281,6.313848617,2.438878978
2021-11-11,0.863720123,16.3679693935063,43.36206932,6.701458054,1.405800995
2021-11-18,1.352354513,16.1321382832373,42.5881547,7.109391178,2.002260424
2021-11-26,3.02296594,15.3794107694186,42.92181605,7.1823042,1.770350627
2021-12-01,1.752449998,13.0210630422643,42.80158652,7.142337441,1.117125118
2021-12-10,1.281455782,12.5028050772411,42.81527953,7.461754295,1.000417115
2021-12-15,0.913273308,12.9729427345687,42.74958158,7.436032143,0.984433775
2021-12-21,2.067726354,13.0428023910978,42.57326882,7.37761118,1.359585388
2021-12-28,0.578589585,13.9980185720098,42.56689178,6.988730501,0.796418879
2022-01-04,0.720186771,13.8017756194706,42.35728665,7.010461884,0.908978953
2022-01-12,0.625310033,12.6132274619271,42.04364516,7.090966076,0.593145529
2022-01-19,0.557136716,11.9271525781836,42.32930444,7.616477687,0.66775153
2022-01-27,1.178090504,12.1683394446942,42.11118571,7.346777463,0.773392112
2022-02-02,0.678272104,12.1793417004215,42.37968841,7.340386965,0.605908821
2022-02-10,0.939185221,13.4237443888174,41.98518152,7.399588931,1.541951888
2022-02-16,0.837556594,13.4178656112878,42.04928444,7.349174757,0.705172634
2022-02-24,0.866289449,14.4998150011093,42.0336664,7.17777552,0.535752681
2022-03-02,1.216369023,14.5060488711563,41.77927869,7.293076697,0.406821504
2022-03-11,0.924270522,15.1930506827573,41.84036222,7.210780797,0.622048265
2022-03-24,11.01173218,15.2134987565514,40.42725298,7.036461451,1.08250525
2022-03-28,4.729247688,15.106217695106,40.45365289,7.089143485,0.994543594
2022-04-06,6.467619878,12.5563532789331,39.7082531,7.133307191,1.795101428
2022-04-11,5.696221563,15.6858599647757,39.53668457,7.675440982,1.809427333
2022-04-19,1.314930221,18.7465332837883,39.51094428,7.920996501,1.371438682
2022-04-22,1.852853424,17.8870457608263,39.44637189,7.267911452,2.18038001
2022-04-27,1.496329188,18.3138457561537,39.44947611,7.426380875,1.279425936
2022-05-06,2.045669745,19.314912227283,39.23773151,7.132842075,1.064021445
2022-05-13,2.712286949,22.0155209478124,39.32775157,7.622789918,1.43109574
2022-05-18,0.965224509,24.2061431366603,39.5260173,8.584372694,1.676640146
2022-05-26,0.856071844,24.6764969897355,39.86260728,6.843365152,0.671852191
2022-06-02,0.996211175,25.4666661701783,39.62197361,7.090034641,0.70273497
2022-06-10,1.352895077,27.0251739726899,40.27482382,7.072788945,0.575170323
2022-06-17,1.196445795,27.7941188674554,40.6500724,6.673080539,0.631189249
2022-06-24,1.189640402,26.7256604570686,40.86545752,5.984329041,0.429590087
2022-06-30,0.882034847,27.5218732422519,41.00544697,6.872367983,0.514314201
2022-07-06,1.455126034,28.0986412262843,41.25325733,6.216853993,0.649334239
2022-07-14,0.883196693,29.4629887708487,41.65202002,6.692867088,0.543769899
2022-07-20,1.040727338,29.7845503799936,41.30515287,6.269361058,0.559494959
2022-07-28,0.859882309,31.0203154624593,41.71874861,4.660202559,0.721205167
2022-08-03,0.984311102,30.8162143960568,42.01508316,5.482088865,0.610578433
2022-08-11,1.242824597,30.0505520883754,42.28318748,5.124411088,0.524906572
2022-08-17,1.357717515,29.1960594184735,42.57289791,5.320850066,0.684187425
2022-08-24,1.109000016,29.3923152135181,42.74150233,5.874609516,0.543837552
2022-09-01,1.353939947,29.2325901861341,43.81135864,5.489839516,0.722139785
2022-09-07,1.504438787,28.3035565394721,43.60349321,5.608554943,0.707267361
2022-09-15,1.149611647,27.8040039681812,43.42266516,4.994785064,0.574885296
2022-09-21,1.425431638,26.579599136659,43.43033387,5.354306685,0.677815602
2022-09-29,1.809803885,24.4328222592701,43.0554993,5.703515092,1.837566425
2022-10-05,1.605127092,23.469958820821,43.04527116,5.924416786,1.375799862
2022-10-11,1.339310974,23.1603844630823,42.37629878,6.254530299,1.872791633
2022-10-18,1.078838838,23.2703134731613,42.14989139,6.192574216,1.140218545
2022-10-26,1.103877374,23.4741875481287,42.1306487,6.24330072,1.197042965
2022-11-02,1.05588575,23.0583525885107,42.22880375,6.171199776,0.922364523
2022-11-09,0.992921762,20.8630531722617,42.37552524,6.940833018,2.519005161
2022-11-17,0.713665808,20.0584904008197,42.28299319,6.200716338,0.805728174
2022-11-24,0.929845582,17.258688138249,42.13467009,7.129169975,1.022278653
2022-12-01,0.822446858,15.5698548300559,42.25131877,7.348632408,1.375359795
2022-12-07,0.787999375,15.2308668660532,41.48777773,6.703138538,1.493365263
2022-12-16,1.104080902,15.5620131462404,41.32826134,6.802740723,1.397023764
2022-12-20,1.059178065,15.2014154883098,41.21687057,7.532034852,1.609490445
2022-12-27,0.904751026,15.308882050032,40.60429201,7.968726882,1.047232109
2023-01-03,0.884637816,14.6050527012323,40.28393839,8.239905288,0.812274097
2023-01-10,0.808812506,14.3703519130751,41.03675653,8.053702563,1.136390771
2023-01-20,0.826897979,12.4419160810909,41.58539132,6.106388385,0.807147908
2023-01-25,0.762086295,10.2643325310775,41.22740419,7.229836278,0.840359688
2023-02-01,0.662274923,10.3971482879504,40.76609993,7.945898599,0.441871666
2023-02-08,2.063555479,11.1533819761885,40.93588959,7.910274294,0.576928201
2023-02-14,1.976741116,11.479106788887,41.23720319,7.832377322,0.632691197
2023-02-23,1.189668564,13.7911857680529,41.17090591,7.95581343,0.613510998
2023-03-01,1.269612507,11.9167853647608,41.00220194,7.7964209,0.300623177
2023-03-08,0.641048108,13.5478645392975,40.98819934,8.123557971,0.35314976
2023-03-16,1.068022858,16.41602631495,40.68528278,7.723744233,0.338904058
2023-03-22,1.169032369,17.5374935132661,41.18389436,8.116346429,0.454753629
2023-03-29,0.88700737,18.9692304938198,41.08567242,7.711829648,0.320215872
2023-04-04,0.835142027,18.7169524149187,41.3019533,7.469105551,0.447447493
2023-04-11,0.540642442,19.7275933401656,41.61828452,7.566060626,0.355824504
2023-04-20,0.827842182,19.7649859597496,41.91342832,6.709888719,0.407350911
2023-04-27,0.72445053,21.8312766569128,41.88913894,6.720971073,0.338281784
2023-05-04,0.90614496,23.1136559282656,42.04438195,6.516354439,0.465846279
2023-05-11,1.408401381,23.7500436028657,41.92939322,6.231311336,0.302485301
2023-05-18,1.40106979,22.3260909004061,42.59768312,6.65405111,0.326633565
2023-05-25,0.945104976,21.1515784729676,41.90847404,6.250361052,0.414110429
2023-05-31,0.991787141,22.7751158529658,42.06588175,6.316333635,0.34333262
2023-06-05,0.958468094,23.9788461743453,42.09406924,6.171702039,0.413429291
2023-06-13,0.819966777,25.5763588068922,41.8478839,5.962613977,0.679613593
2023-06-21,1.007290784,27.1884089493123,42.20980143,5.929175191,0.553149814
2023-06-28,1.168412378,28.581883648386,42.43573471,5.775157109,0.421074331
2023-07-05,0.95869739,29.5299014649964,42.55739428,5.93679171,0.352129519
2023-07-12,1.076979306,30.3545815888427,42.59699944,6.096343226,0.467440637
2023-07-19,1.025769476,30.8943421907951,43.13470307,5.283406297,0.479947867
2023-07-26,0.562400733,30.6132016843299,43.16025382,5.675803197,0.36814842
2023-08-01,0.960118911,31.0803906178192,43.00146987,5.812069804,0.448703027
2023-08-10,0.639254855,29.4849474839905,43.40936065,4.058016814,0.623812898
2023-08-17,1.247679503,30.3010547785606,43.19923071,4.761313012,0.471115876
2023-08-24,0.847647487,30.430729227276,43.11301531,4.711967496,0.492840382
2023-08-30,0.860790292,27.8523451429636,44.10498217,4.523532448,0.470097733
2023-09-07,1.388566551,27.3498441894021,43.91486243,4.634156511,0.693201037
2023-09-13,1.643801639,27.5609504175487,43.54695707,4.702715864,0.80183354
2023-09-21,2.165928529,26.5950701545993,43.99165953,5.073574691,0.879033898
2023-09-27,1.351974987,25.7116657018169,44.33935958,5.977127785,0.550450568
2023-10-05,1.497735945,25.815707812149,44.19393711,5.934001013,0.700058974
2023-10-11,2.202336645,25.3655102715445,43.52559861,5.491767799,0.791973773
2023-10-17,1.424692571,24.5501588921128,44.09916998,4.958275503,0.809115326
2023-10-25,2.122624858,21.0189289637616,44.4566003,5.651312322,1.477106234
2023-10-31,1.884150815,20.0933607194802,44.52391837,5.675176003,1.182232348
2023-11-08,2.700187551,17.6218873482831,43.97852911,6.778557568,0.980252982
2023-11-16,0.843677956,17.5624957536399,44.3290063,7.166125698,0.625514187
2023-11-24,0.740385599,16.3961762146451,44.74587692,7.251295994,0.578925953
2023-11-29,0.580794215,16.1443696985718,44.456841,7.269509915,0.622153448
2023-12-07,0.624670373,14.6226056686786,43.89418042,7.054008156,0.797053697
2023-12-13,0.718282452,14.8995820790087,43.86968017,7.208979861,0.843450316
2023-12-19,0.576473652,13.2176693632325,43.79251112,7.568301868,0.614235712
2023-12-27,0.438780124,12.5444600893032,43.58345799,7.71091022,0.588076402
2024-01-03,0.530757562,12.5491881812814,43.98089859,7.924754583,0.79344565
2024-01-09,0.636199242,11.4284184712222,44.06640518,7.591921199,0.699287865
2024-01-16,0.411600156,12.2938988209516,43.9121912,7.443063969,0.41345256
2024-01-23,1.507121845,13.2569119480836,42.59280698,7.222266821,0.695789256
2024-02-01,0.975516044,13.908418521051,43.40902196,7.378596942,0.52565972
2024-02-06,0.534937528,14.142304884299,43.42447143,7.59213925,0.624164228
2024-02-13,0.885416468,14.1808904173764,43.33962523,7.105086397,0.458029292
2024-02-20,0.383062448,15.4048278242392,43.40992138,7.486071598,0.361458654
